"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
12 Feb 2019 17:00:00.000,-2470.359379,-5933.467723,-3159.873557,1.729459,2.830204,-6.680197
12 Feb 2019 17:00:30.000,-2417.277953,-5845.678645,-3358.700369,1.809008,3.021915,-6.573830
12 Feb 2019 17:01:00.000,-2361.836637,-5752.182709,-3554.239782,1.886772,3.210630,-6.461055
12 Feb 2019 17:01:30.000,-2304.090112,-5653.072544,-3746.301247,1.962676,3.396166,-6.341986
12 Feb 2019 17:02:00.000,-2244.095287,-5548.446231,-3934.697722,2.036647,3.578343,-6.216742
12 Feb 2019 17:02:30.000,-2181.911245,-5438.407200,-4119.245848,2.108613,3.756985,-6.085449
12 Feb 2019 17:03:00.000,-2117.599177,-5323.064118,-4299.766131,2.178504,3.931918,-5.948240
12 Feb 2019 17:03:30.000,-2051.222322,-5202.530777,-4476.083108,2.246254,4.102974,-5.805251
12 Feb 2019 17:04:00.000,-1982.845901,-5076.925977,-4648.025513,2.311797,4.269988,-5.656625
12 Feb 2019 17:04:30.000,-1912.537052,-4946.373396,-4815.426441,2.375072,4.432799,-5.502510
12 Feb 2019 17:05:00.000,-1840.364759,-4811.001472,-4978.123503,2.436017,4.591251,-5.343059
12 Feb 2019 17:05:30.000,-1766.399786,-4670.943262,-5135.958977,2.494574,4.745192,-5.178430
12 Feb 2019 17:06:00.000,-1690.714602,-4526.336313,-5288.779956,2.550688,4.894475,-5.008786
12 Feb 2019 17:06:30.000,-1613.383312,-4377.322521,-5436.438488,2.604305,5.038957,-4.834294
12 Feb 2019 17:07:00.000,-1534.481582,-4224.047986,-5578.791708,2.655375,5.178500,-4.655127
12 Feb 2019 17:07:30.000,-1454.086561,-4066.662865,-5715.701977,2.703849,5.312973,-4.471460
12 Feb 2019 17:08:00.000,-1372.276810,-3905.321228,-5847.036999,2.749682,5.442246,-4.283474
12 Feb 2019 17:08:30.000,-1289.132221,-3740.180898,-5972.669944,2.792831,5.566197,-4.091353
12 Feb 2019 17:09:00.000,-1204.733943,-3571.403298,-6092.479562,2.833254,5.684709,-3.895284
12 Feb 2019 17:09:30.000,-1119.164296,-3399.153296,-6206.350290,2.870915,5.797671,-3.695459
12 Feb 2019 17:10:00.000,-1032.506700,-3223.599038,-6314.172356,2.905778,5.904974,-3.492073
12 Feb 2019 17:10:30.000,-944.845588,-3044.911787,-6415.841877,2.937810,6.006519,-3.285323
12 Feb 2019 17:11:00.000,-856.266327,-2863.265761,-6511.260947,2.966982,6.102208,-3.075410
12 Feb 2019 17:11:30.000,-766.855138,-2678.837957,-6600.337727,2.993267,6.191954,-2.862539
12 Feb 2019 17:12:00.000,-676.699010,-2491.807989,-6682.986523,3.016640,6.275671,-2.646914
12 Feb 2019 17:12:30.000,-585.885622,-2302.357913,-6759.127860,3.037080,6.353280,-2.428744
12 Feb 2019 17:13:00.000,-494.503257,-2110.672052,-6828.688553,3.054568,6.424710,-2.208241
12 Feb 2019 17:13:30.000,-402.640718,-1916.936825,-6891.601769,3.069089,6.489892,-1.985616
12 Feb 2019 17:14:00.000,-310.387248,-1721.340566,-6947.807082,3.080628,6.548767,-1.761085
12 Feb 2019 17:14:30.000,-217.832443,-1524.073354,-6997.250532,3.089176,6.601279,-1.534864
12 Feb 2019 17:15:00.000,-125.066168,-1325.326823,-7039.884660,3.094724,6.647379,-1.307169
12 Feb 2019 17:15:30.000,-32.178476,-1125.293996,-7075.668561,3.097269,6.687025,-1.078221
12 Feb 2019 17:16:00.000,60.740479,-924.169091,-7104.567909,3.096808,6.720178,-0.848238
12 Feb 2019 17:16:30.000,153.600524,-722.147351,-7126.554990,3.093342,6.746808,-0.617442
12 Feb 2019 17:17:00.000,246.311553,-519.424853,-7141.608725,3.086875,6.766891,-0.386054
12 Feb 2019 17:17:30.000,338.783607,-316.198332,-7149.714689,3.077412,6.780407,-0.154297
12 Feb 2019 17:18:00.000,430.926963,-112.664995,-7150.865122,3.064963,6.787344,0.077608
12 Feb 2019 17:18:30.000,522.652212,90.977663,-7145.058936,3.049540,6.787694,0.309438
12 Feb 2019 17:19:00.000,613.870346,294.532041,-7132.301713,3.031158,6.781459,0.540971
12 Feb 2019 17:19:30.000,704.492840,497.800615,-7112.605705,3.009834,6.768643,0.771984
12 Feb 2019 17:20:00.000,794.431730,700.586125,-7085.989821,2.985589,6.749258,1.002256
12 Feb 2019 17:20:30.000,883.599702,902.691752,-7052.479611,2.958444,6.723321,1.231567
12 Feb 2019 17:21:00.000,971.910169,1103.921310,-7012.107244,2.928427,6.690858,1.459695
12 Feb 2019 17:21:30.000,1059.277352,1304.079422,-6964.911483,2.895564,6.651898,1.686421
12 Feb 2019 17:22:00.000,1145.616363,1502.971705,-6910.937648,2.859888,6.606478,1.911528
12 Feb 2019 17:22:30.000,1230.843281,1700.404952,-6850.237579,2.821432,6.554638,2.134799
12 Feb 2019 17:23:00.000,1314.875233,1896.187313,-6782.869595,2.780231,6.496428,2.356018
12 Feb 2019 17:23:30.000,1397.630475,2090.128473,-6708.898439,2.736325,6.431903,2.574973
12 Feb 2019 17:24:00.000,1479.028461,2282.039838,-6628.395224,2.689755,6.361121,2.791452
12 Feb 2019 17:24:30.000,1558.989932,2471.734705,-6541.437372,2.640566,6.284149,3.005246
12 Feb 2019 17:25:00.000,1637.436978,2659.028445,-6448.108549,2.588802,6.201060,3.216148
12 Feb 2019 17:25:30.000,1714.293125,2843.738677,-6348.498587,2.534515,6.111931,3.423954
12 Feb 2019 17:26:00.000,1789.483400,3025.685440,-6242.703410,2.477754,6.016845,3.628462
12 Feb 2019 17:26:30.000,1862.934406,3204.691371,-6130.824950,2.418574,5.915893,3.829473
12 Feb 2019 17:27:00.000,1934.574396,3380.581871,-6012.971054,2.357030,5.809168,4.026792
12 Feb 2019 17:27:30.000,2004.333340,3553.185275,-5889.255392,2.293181,5.696772,4.220226
12 Feb 2019 17:28:00.000,2072.142993,3722.333020,-5759.797352,2.227088,5.578811,4.409586
12 Feb 2019 17:28:30.000,2137.936966,3887.859811,-5624.721939,2.158814,5.455396,4.594687
12 Feb 2019 17:29:00.000,2201.650790,4049.603778,-5484.159657,2.088423,5.326644,4.775348
12 Feb 2019 17:29:30.000,2263.221978,4207.406642,-5338.246396,2.015984,5.192678,4.951391
12 Feb 2019 17:30:00.000,2322.590091,4361.113867,-5187.123305,1.941564,5.053624,5.122642
12 Feb 2019 17:30:30.000,2379.696798,4510.574817,-5030.936667,1.865236,4.909616,5.288933
12 Feb 2019 17:31:00.000,2434.485935,4655.642903,-4869.837762,1.787072,4.760791,5.450101
12 Feb 2019 17:31:30.000,2486.903563,4796.175736,-4703.982728,1.707148,4.607291,5.605984
12 Feb 2019 17:32:00.000,2536.898021,4932.035266,-4533.532418,1.625541,4.449263,5.756428
12 Feb 2019 17:32:30.000,2584.419985,5063.087926,-4358.652251,1.542329,4.286859,5.901284
12 Feb 2019 17:33:00.000,2629.422512,5189.204766,-4179.512053,1.457592,4.120235,6.040407
12 Feb 2019 17:33:30.000,2671.861096,5310.261588,-3996.285901,1.371413,3.949552,6.173659
12 Feb 2019 17:34:00.000,2711.693711,5426.139070,-3809.151959,1.283875,3.774974,6.300906
12 Feb 2019 17:34:30.000,2748.880858,5536.722897,-3618.292306,1.195063,3.596670,6.422020
12 Feb 2019 17:35:00.000,2783.385607,5641.903872,-3423.892762,1.105063,3.414813,6.536880
12 Feb 2019 17:35:30.000,2815.173633,5741.578039,-3226.142714,1.013963,3.229579,6.645369
12 Feb 2019 17:36:00.000,2844.213261,5835.646787,-3025.234928,0.921851,3.041149,6.747379
12 Feb 2019 17:36:30.000,2870.475493,5924.016955,-2821.365366,0.828818,2.849705,6.842805
12 Feb 2019 17:37:00.000,2893.934048,6006.600934,-2614.732996,0.734954,2.655434,6.931551
12 Feb 2019 17:37:30.000,2914.565383,6083.316761,-2405.539594,0.640352,2.458526,7.013527
12 Feb 2019 17:38:00.000,2932.348726,6154.088204,-2193.989550,0.545104,2.259173,7.088648
12 Feb 2019 17:38:30.000,2947.266100,6218.844848,-1980.289664,0.449303,2.057572,7.156838
12 Feb 2019 17:39:00.000,2959.302340,6277.522170,-1764.648945,0.353044,1.853918,7.218026
12 Feb 2019 17:39:30.000,2968.445113,6330.061612,-1547.278399,0.256421,1.648412,7.272150
12 Feb 2019 17:40:00.000,2974.684934,6376.410641,-1328.390826,0.159529,1.441257,7.319153
12 Feb 2019 17:40:30.000,2978.015180,6416.522814,-1108.200601,0.062465,1.232656,7.358986
12 Feb 2019 17:41:00.000,2978.432093,6450.357824,-886.923465,-0.034677,1.022813,7.391607
12 Feb 2019 17:41:30.000,2975.934794,6477.881551,-664.776306,-0.131800,0.811937,7.416982
12 Feb 2019 17:42:00.000,2970.525281,6499.066096,-441.976940,-0.228809,0.600236,7.435083
12 Feb 2019 17:42:30.000,2962.208429,6513.889818,-218.743897,-0.325607,0.387917,7.445891
12 Feb 2019 17:43:00.000,2950.991990,6522.337356,4.703806,-0.422098,0.175192,7.449392
12 Feb 2019 17:43:30.000,2936.886585,6524.399650,228.146879,-0.518188,-0.037731,7.445581
12 Feb 2019 17:44:00.000,2919.905694,6520.073956,451.365989,-0.613782,-0.250639,7.434461
12 Feb 2019 17:44:30.000,2900.065646,6509.363846,674.141974,-0.708783,-0.463323,7.416041
12 Feb 2019 17:45:00.000,2877.385601,6492.279209,896.256069,-0.803099,-0.675573,7.390338
12 Feb 2019 17:45:30.000,2851.887533,6468.836247,1117.490126,-0.896636,-0.887177,7.357376
12 Feb 2019 17:46:00.000,2823.596208,6439.057453,1337.626838,-0.989300,-1.097926,7.317187
12 Feb 2019 17:46:30.000,2792.539159,6402.971595,1556.449955,-1.081002,-1.307612,7.269810
12 Feb 2019 17:47:00.000,2758.746660,6360.613685,1773.744505,-1.171648,-1.516028,7.215291
12 Feb 2019 17:47:30.000,2722.251695,6312.024944,1989.297011,-1.261151,-1.722966,7.153683
12 Feb 2019 17:48:00.000,2683.089922,6257.252759,2202.895707,-1.349420,-1.928223,7.085047
12 Feb 2019 17:48:30.000,2641.299641,6196.350639,2414.330755,-1.436370,-2.131594,7.009451
12 Feb 2019 17:49:00.000,2596.921752,6129.378156,2623.394449,-1.521913,-2.332880,6.926970
12 Feb 2019 17:49:30.000,2549.999715,6056.400883,2829.881433,-1.605965,-2.531880,6.837685
12 Feb 2019 17:50:00.000,2500.579503,5977.490331,3033.588899,-1.688444,-2.728398,6.741684
12 Feb 2019 17:50:30.000,2448.709559,5892.723869,3234.316799,-1.769267,-2.922241,6.639063
12 Feb 2019 17:51:00.000,2394.440741,5802.184651,3431.868039,-1.848355,-3.113216,6.529924
12 Feb 2019 17:51:30.000,2337.826276,5705.961521,3626.048677,-1.925630,-3.301136,6.414375
12 Feb 2019 17:52:00.000,2278.921700,5604.148932,3816.668119,-2.001016,-3.485815,6.292531
12 Feb 2019 17:52:30.000,2217.784805,5496.846839,4003.539304,-2.074439,-3.667072,6.164513
12 Feb 2019 17:53:00.000,2154.475578,5384.160602,4186.478894,-2.145826,-3.844728,6.030447
12 Feb 2019 17:53:30.000,2089.056142,5266.200873,4365.307452,-2.215108,-4.018609,5.890467
12 Feb 2019 17:54:00.000,2021.590688,5143.083487,4539.849617,-2.282216,-4.188543,5.744712
12 Feb 2019 17:54:30.000,1952.145416,5014.929339,4709.934281,-2.347085,-4.354365,5.593326
12 Feb 2019 17:55:00.000,1880.788462,4881.864264,4875.394753,-2.409651,-4.515911,5.436459
12 Feb 2019 17:55:30.000,1807.589834,4744.018906,5036.068920,-2.469853,-4.673024,5.274266
12 Feb 2019 17:56:00.000,1732.621337,4601.528586,5191.799409,-2.527632,-4.825549,5.106908
12 Feb 2019 17:56:30.000,1655.956506,4454.533165,5342.433735,-2.582932,-4.973339,4.934550
12 Feb 2019 17:57:00.000,1577.670524,4303.176900,5487.824448,-2.635700,-5.116248,4.757363
12 Feb 2019 17:57:30.000,1497.840156,4147.608304,5627.829278,-2.685883,-5.254138,4.575522
12 Feb 2019 17:58:00.000,1416.543665,3987.979992,5762.311268,-2.733433,-5.386874,4.389205
12 Feb 2019 17:58:30.000,1333.860738,3824.448527,5891.138905,-2.778305,-5.514326,4.198597
12 Feb 2019 17:59:00.000,1249.872406,3657.174271,6014.186245,-2.820454,-5.636373,4.003885
12 Feb 2019 17:59:30.000,1164.660963,3486.321215,6131.333032,-2.859839,-5.752894,3.805260
12 Feb 2019 18:00:00.000,1078.309885,3312.056824,6242.464812,-2.896423,-5.863777,3.602918
12 Feb 2019 18:00:30.000,990.903749,3134.551869,6347.473040,-2.930171,-5.968914,3.397057
12 Feb 2019 18:01:00.000,902.528146,2953.980257,6446.255179,-2.961049,-6.068204,3.187880
12 Feb 2019 18:01:30.000,813.269604,2770.518861,6538.714801,-2.989029,-6.161551,2.975591
12 Feb 2019 18:02:00.000,723.215498,2584.347346,6624.761671,-3.014083,-6.248864,2.760398
12 Feb 2019 18:02:30.000,632.453964,2395.647995,6704.311833,-3.036187,-6.330060,2.542513
12 Feb 2019 18:03:00.000,541.073820,2204.605529,6777.287690,-3.055321,-6.405059,2.322147
12 Feb 2019 18:03:30.000,449.164471,2011.406928,6843.618070,-3.071465,-6.473791,2.099518
12 Feb 2019 18:04:00.000,356.815832,1816.241250,6903.238296,-3.084605,-6.536188,1.874841
12 Feb 2019 18:04:30.000,264.118231,1619.299445,6956.090241,-3.094727,-6.592190,1.648336
12 Feb 2019 18:05:00.000,171.162330,1420.774177,7002.122387,-3.101824,-6.641743,1.420224
12 Feb 2019 18:05:30.000,78.039035,1220.859629,7041.289866,-3.105887,-6.684801,1.190729
12 Feb 2019 18:06:00.000,-15.160594,1019.751324,7073.554505,-3.106912,-6.721321,0.960072
12 Feb 2019 18:06:30.000,-108.345427,817.645931,7098.884858,-3.104900,-6.751268,0.728481
12 Feb 2019 18:07:00.000,-201.424352,614.741080,7117.256236,-3.099853,-6.774614,0.496179
12 Feb 2019 18:07:30.000,-294.306363,411.235171,7128.650731,-3.091774,-6.791336,0.263393
12 Feb 2019 18:08:00.000,-386.900650,207.327182,7133.057228,-3.080673,-6.801417,0.030350
12 Feb 2019 18:08:30.000,-479.116679,3.216481,7130.471419,-3.066559,-6.804849,-0.202723
12 Feb 2019 18:09:00.000,-570.864287,-200.897367,7120.895805,-3.049447,-6.801627,-0.435599
12 Feb 2019 18:09:30.000,-662.053763,-404.814792,7104.339694,-3.029354,-6.791755,-0.668052
12 Feb 2019 18:10:00.000,-752.595934,-608.336405,7080.819195,-3.006297,-6.775241,-0.899854
12 Feb 2019 18:10:30.000,-842.402255,-811.263198,7050.357199,-2.980301,-6.752103,-1.130781
12 Feb 2019 18:11:00.000,-931.384889,-1013.396728,7012.983362,-2.951389,-6.722361,-1.360606
12 Feb 2019 18:11:30.000,-1019.456795,-1214.539310,6968.734079,-2.919591,-6.686045,-1.589106
12 Feb 2019 18:12:00.000,-1106.531809,-1414.494206,6917.652445,-2.884935,-6.643188,-1.816059
12 Feb 2019 18:12:30.000,-1192.524731,-1613.065817,6859.788223,-2.847457,-6.593833,-2.041242
12 Feb 2019 18:13:00.000,-1277.351403,-1810.059868,6795.197795,-2.807192,-6.538026,-2.264436
12 Feb 2019 18:13:30.000,-1360.928793,-2005.283599,6723.944112,-2.764178,-6.475820,-2.485423
12 Feb 2019 18:14:00.000,-1443.175075,-2198.545951,6646.096635,-2.718458,-6.407277,-2.703986
12 Feb 2019 18:14:30.000,-1524.009710,-2389.657747,6561.731272,-2.670076,-6.332461,-2.919912
12 Feb 2019 18:15:00.000,-1603.353520,-2578.431883,6470.930309,-2.619078,-6.251445,-3.132990
12 Feb 2019 18:15:30.000,-1681.128774,-2764.683505,6373.782334,-2.565514,-6.164307,-3.343011
12 Feb 2019 18:16:00.000,-1757.259253,-2948.230190,6270.382154,-2.509435,-6.071130,-3.549769
12 Feb 2019 18:16:30.000,-1831.670336,-3128.892128,6160.830709,-2.450897,-5.972006,-3.753061
12 Feb 2019 18:17:00.000,-1904.289066,-3306.492296,6045.234977,-2.389955,-5.867029,-3.952688
12 Feb 2019 18:17:30.000,-1975.044226,-3480.856631,5923.707872,-2.326669,-5.756301,-4.148453
12 Feb 2019 18:18:00.000,-2043.866408,-3651.814207,5796.368143,-2.261100,-5.639930,-4.340164
12 Feb 2019 18:18:30.000,-2110.688083,-3819.197398,5663.340259,-2.193313,-5.518028,-4.527631
12 Feb 2019 18:19:00.000,-2175.443669,-3982.842051,5524.754290,-2.123373,-5.390714,-4.710671
12 Feb 2019 18:19:30.000,-2238.069596,-4142.587643,5380.745789,-2.051347,-5.258112,-4.889103
12 Feb 2019 18:20:00.000,-2298.504370,-4298.277448,5231.455659,-1.977308,-5.120351,-5.062750
12 Feb 2019 18:20:30.000,-2356.688636,-4449.758690,5077.030017,-1.901326,-4.977564,-5.231441
12 Feb 2019 18:21:00.000,-2412.565238,-4596.882697,4917.620060,-1.823476,-4.829892,-5.395010
12 Feb 2019 18:21:30.000,-2466.079277,-4739.505055,4753.381912,-1.743835,-4.677479,-5.553293
12 Feb 2019 18:22:00.000,-2517.178165,-4877.485748,4584.476481,-1.662480,-4.520474,-5.706135
12 Feb 2019 18:22:30.000,-2565.811684,-5010.689304,4411.069295,-1.579491,-4.359030,-5.853385
12 Feb 2019 18:23:00.000,-2611.932031,-5138.984933,4233.330347,-1.494949,-4.193306,-5.994895
12 Feb 2019 18:23:30.000,-2655.493874,-5262.246658,4051.433927,-1.408938,-4.023465,-6.130526
12 Feb 2019 18:24:00.000,-2696.454393,-5380.353447,3865.558449,-1.321542,-3.849673,-6.260143
12 Feb 2019 18:24:30.000,-2734.773329,-5493.189334,3675.886279,-1.232848,-3.672101,-6.383617
12 Feb 2019 18:25:00.000,-2770.413023,-5600.643540,3482.603552,-1.142941,-3.490924,-6.500826
12 Feb 2019 18:25:30.000,-2803.338455,-5702.610584,3285.899990,-1.051912,-3.306321,-6.611654
12 Feb 2019 18:26:00.000,-2833.517283,-5798.990396,3085.968712,-0.959850,-3.118474,-6.715989
12 Feb 2019 18:26:30.000,-2860.919875,-5889.688417,2883.006044,-0.866845,-2.927567,-6.813730
12 Feb 2019 18:27:00.000,-2885.519340,-5974.615698,2677.211319,-0.772990,-2.733790,-6.904777
12 Feb 2019 18:27:30.000,-2907.291557,-6053.688988,2468.786680,-0.678378,-2.537334,-6.989043
12 Feb 2019 18:28:00.000,-2926.215199,-6126.830827,2257.936880,-0.583101,-2.338393,-7.066442
12 Feb 2019 18:28:30.000,-2942.271758,-6193.969617,2044.869069,-0.487255,-2.137165,-7.136898
12 Feb 2019 18:29:00.000,-2955.445559,-6255.039705,1829.792593,-0.390934,-1.933847,-7.200342
12 Feb 2019 18:29:30.000,-2965.723784,-6309.981440,1612.918776,-0.294233,-1.728642,-7.256711
12 Feb 2019 18:30:00.000,-2973.096478,-6358.741244,1394.460713,-0.197248,-1.521753,-7.305950
12 Feb 2019 18:30:30.000,-2977.556563,-6401.271658,1174.633050,-0.100075,-1.313385,-7.348011
12 Feb 2019 18:31:00.000,-2979.099846,-6437.531396,953.651767,-0.002810,-1.103743,-7.382852
12 Feb 2019 18:31:30.000,-2977.725018,-6467.485381,731.733962,0.094450,-0.893036,-7.410441
12 Feb 2019 18:32:00.000,-2973.433661,-6491.104786,509.097627,0.191609,-0.681473,-7.430751
12 Feb 2019 18:32:30.000,-2966.230244,-6508.367056,285.961433,0.288571,-0.469262,-7.443763
12 Feb 2019 18:33:00.000,-2956.122113,-6519.255930,62.544501,0.385241,-0.256615,-7.449466
12 Feb 2019 18:33:30.000,-2943.119489,-6523.761458,-160.933815,0.481522,-0.043741,-7.447856
12 Feb 2019 18:34:00.000,-2927.235455,-6521.880005,-384.254150,0.577319,0.169149,-7.438936
12 Feb 2019 18:34:30.000,-2908.485936,-6513.614255,-607.197355,0.672538,0.381844,-7.422716
12 Feb 2019 18:35:00.000,-2886.889690,-6498.973203,-829.544710,0.767085,0.594134,-7.399216
12 Feb 2019 18:35:30.000,-2862.468279,-6477.972138,-1051.078153,0.860867,0.805810,-7.368461
12 Feb 2019 18:36:00.000,-2835.246052,-6450.632633,-1271.580494,0.953791,1.016662,-7.330482
12 Feb 2019 18:36:30.000,-2805.250114,-6416.982507,-1490.835638,1.045766,1.226484,-7.285321
12 Feb 2019 18:37:00.000,-2772.510299,-6377.055801,-1708.628796,1.136702,1.435067,-7.233025
12 Feb 2019 18:37:30.000,-2737.059136,-6330.892733,-1924.746705,1.226509,1.642208,-7.173648
12 Feb 2019 18:38:00.000,-2698.931814,-6278.539655,-2138.977840,1.315098,1.847701,-7.107251
12 Feb 2019 18:38:30.000,-2658.166145,-6220.048997,-2351.112620,1.402384,2.051347,-7.033902
12 Feb 2019 18:39:00.000,-2614.802523,-6155.479211,-2560.943624,1.488281,2.252944,-6.953678
12 Feb 2019 18:39:30.000,-2568.883881,-6084.894706,-2768.265789,1.572705,2.452295,-6.866660
12 Feb 2019 18:40:00.000,-2520.455645,-6008.365774,-2972.876615,1.655574,2.649207,-6.772937
12 Feb 2019 18:40:30.000,-2469.565686,-5925.968516,-3174.576363,1.736807,2.843486,-6.672604
12 Feb 2019 18:41:00.000,-2416.264269,-5837.784758,-3373.168251,1.816325,3.034942,-6.565763
12 Feb 2019 18:41:30.000,-2360.603999,-5743.901962,-3568.458646,1.894051,3.223391,-6.452522
12 Feb 2019 18:42:00.000,-2302.639770,-5644.413133,-3760.257251,1.969910,3.408648,-6.332996
12 Feb 2019 18:42:30.000,-2242.428703,-5539.416719,-3948.377287,2.043828,3.590533,-6.207304
12 Feb 2019 18:43:00.000,-2180.030089,-5429.016507,-4132.635676,2.115735,3.768872,-6.075573
12 Feb 2019 18:43:30.000,-2115.505328,-5313.321513,-4312.853211,2.185560,3.943490,-5.937935
12 Feb 2019 18:44:00.000,-2048.917864,-5192.445866,-4488.854734,2.253237,4.114220,-5.794528
12 Feb 2019 18:44:30.000,-1980.333121,-5066.508695,-4660.469295,2.318701,4.280898,-5.645494
12 Feb 2019 18:45:00.000,-1909.818439,-4935.633998,-4827.530313,2.381889,4.443362,-5.490982
12 Feb 2019 18:45:30.000,-1837.443000,-4799.950519,-4989.875739,2.442741,4.601456,-5.331146
12 Feb 2019 18:46:00.000,-1763.277763,-4659.591614,-5147.348198,2.501199,4.755031,-5.166144
12 Feb 2019 18:46:30.000,-1687.395390,-4514.695116,-5299.795143,2.557207,4.903937,-4.996139
12 Feb 2019 18:47:00.000,-1609.870176,-4365.403195,-5447.068990,2.610713,5.048034,-4.821298
12 Feb 2019 18:47:30.000,-1530.777970,-4211.862215,-5589.027255,2.661664,5.187184,-4.641795
12 Feb 2019 18:48:00.000,-1450.196106,-4054.222585,-5725.532685,2.710015,5.321255,-4.457805
12 Feb 2019 18:48:30.000,-1368.203323,-3892.638616,-5856.453382,2.755718,5.450118,-4.269510
12 Feb 2019 18:49:00.000,-1284.879689,-3727.268357,-5981.662923,2.798730,5.573652,-4.077092
12 Feb 2019 18:49:30.000,-1200.306521,-3558.273450,-6101.040470,2.839013,5.691740,-3.880742
12 Feb 2019 18:50:00.000,-1114.566311,-3385.818965,-6214.470881,2.876526,5.804271,-3.680649
12 Feb 2019 18:50:30.000,-1027.742638,-3210.073238,-6321.844815,2.911237,5.911137,-3.477009
12 Feb 2019 18:51:00.000,-939.920094,-3031.207714,-6423.058823,2.943112,6.012239,-3.270021
12 Feb 2019 18:51:30.000,-851.184201,-2849.396773,-6518.015440,2.972121,6.107481,-3.059885
12 Feb 2019 18:52:00.000,-761.621328,-2664.817568,-6606.623277,2.998239,6.196774,-2.846804
